<<<<<<< HEAD
Fuel,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_1,1,2,2,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55
EL3_2,1,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
EL3_3,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5
EL3_4,0.159466095,0.24507868,0.334806939,0.514459443,0.702408627,0.159466095,0.24507868,0.334806939,0.514459443,0.702408627,0.988987035,1.380466173,1.884064806,2.410609963,3.059024847,3.938260533,4.546645572,4.652281245,4.760072747,4.86930147,4.980686022,5.094945015,5.210641227,5.32777466,5.438248973,5.551871482,5.665493992,5.779116501,5.892739011
EL3_5,0.328829407,0.449220501,0.690265648,0.942442697,0.942442697,0.213960438,0.328829407,0.449220501,0.690265648,0.942442697,1.326953533,1.852212821,2.527906194,3.234387605,4.10438528,5.284082141,6.100370574,6.24210512,6.386732208,6.533287657,6.682735648,6.836040362,6.991273436,7.148434872,7.296661567,7.449112292,7.601563017,7.754013742,7.906464467
=======
REF,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,ElecStart
257_1,24.06240462,24.06240462,25.05573603,26.74026813,29.34009476,31.53014512,34.00855641,36.62460909,39.20073991,42.42091469,44.81984509,47.0741521,49.1730373,51.39286346,53.44220972,55.02670318,57.97993925,62.45217604,67.29293295,72.53728494,78.2550823,84.44813833,91.22237055,98.01190729,103.5456045,109.7125526,115.8795008,122.0464489,128.213397,1
258_0,0,0,0,0,0,2.961433424,4.551338587,6.217675665,9.553989436,13.04438024,18.36640731,25.63653832,34.98883242,44.76726479,56.80893109,73.13715399,84.43542893,86.39718143,88.39896969,90.42744846,92.495963,94.61785856,96.76644463,98.94172121,100.9933318,103.1034072,105.2134827,107.3235582,109.4336337,0
258_1,99.52795956,99.52795956,104.9259604,111.5217776,120.8926223,129.4565465,138.9406302,148.9092374,159.1744846,171.4623196,181.4764449,191.2133518,200.6468377,210.5971368,220.2344042,228.6907995,241.5194533,259.0143077,277.8835646,298.2547124,320.346758,344.2001641,370.1351368,396.3786411,417.7301691,441.5007423,465.2713155,489.0418887,512.8124619,1
259_0,0,0,0,0,0,2.135535929,3.282041391,4.483663103,6.889531109,9.406506474,13.24430337,18.48690848,25.23099393,32.28237434,40.96580812,52.74034486,60.8877075,62.30235789,63.7458787,65.20864644,66.70028461,68.23041666,69.77979565,71.3484216,72.82787003,74.34947843,75.87108684,77.39269524,78.91430365,0
259_1,416.0827614,416.0827614,439.7408284,467.000315,505.0053139,540.3886124,579.3879699,620.3411308,662.9252867,713.4221231,755.3642981,796.4192444,836.4930492,878.7414508,920.0131193,956.9760539,1011.126216,1083.415176,1161.323035,1245.367878,1336.406097,1434.634753,1541.29269,1649.448043,1737.408229,1835.31189,1933.215551,2031.119212,2129.022872,1
260_0,0,0,0,0,0,2.034504023,3.126768473,4.27154163,6.563588358,8.961485971,12.61771724,17.61229543,24.03731914,30.75509973,39.02772148,50.24520653,58.00711859,59.35484207,60.73007011,62.12363452,63.54470349,65.00244521,66.4785233,67.97293777,69.3823937,70.83201503,72.28163635,73.73125768,75.180879,0
260_1,187.5765249,187.5765249,198.5582936,210.756063,227.5500561,243.3800257,260.7732934,279.026561,298.1284034,320.6400489,339.5706943,358.1801174,376.4305108,395.665312,414.5559944,431.6862559,456.2484732,488.5912598,523.4303573,560.9950103,601.6541407,645.5046738,693.0761744,741.3829008,780.6595505,824.3697431,868.0799358,911.7901284,955.5003211,1
261_0,0,0,0,0,0,1.991560194,3.060769385,4.181378941,6.42504569,8.772329049,12.35138545,17.24053927,23.52994511,30.10592838,38.20393358,49.18464262,56.78271809,58.10199413,59.44819418,60.81234357,62.20341695,63.630389,65.07531039,66.53818111,67.91788658,69.33690964,70.75593271,72.17495577,73.59397883,0
261_1,98.06933758,98.06933758,103.8697842,110.2300671,118.9471647,127.2008319,136.2593705,145.7636617,155.7327107,167.4551738,177.3567368,187.1050266,196.6811203,206.7726424,216.7021714,225.7452161,238.6149412,255.4786399,273.6406176,293.2199247,314.4062473,337.2517663,362.0279626,387.1997592,407.664247,430.4375425,453.2108379,475.9841334,498.7574288,1
262_0,0,0,0,0,0,0.94708311,1.455543748,1.988447743,3.055419703,4.171666367,5.873680638,8.198709535,11.18962593,14.31682375,18.16781654,23.38967431,27.00292635,27.63030587,28.27048904,28.91920799,29.58073061,30.25932478,30.94645472,31.64212044,32.29823706,32.9730511,33.64786513,34.32267917,34.99749321,0
262_1,4.938675754,4.938675754,5.128522601,5.478309155,6.026953664,6.481831632,6.99885986,7.545060853,8.078043755,8.750191304,9.241562232,9.699757526,10.12235999,10.5696046,10.97759266,11.28210016,11.88156187,12.81038155,13.81646882,14.90721402,16.09771421,17.38798291,18.80104188,20.21457375,21.36706029,22.65169677,23.93633325,25.22096974,26.50560622,1
263_0,0,0,0,0,0,1.066840578,1.639595423,2.239884457,3.441773678,4.699168329,6.616400162,9.235426037,12.60454005,16.12716809,20.46511408,26.34726919,30.41741241,31.12412327,31.8452568,32.57600545,33.32117676,34.08557831,34.85959497,35.64322674,36.38230848,37.14245191,37.90259533,38.66273875,39.42288217,0
263_1,28.91368981,28.91368981,30.44989542,32.37525049,35.13182912,37.63198016,40.40620113,43.32328189,46.31509353,49.91037987,52.81729596,55.63572193,58.35758813,61.22918204,64.00011864,66.40961391,70.12124052,75.22851012,80.73877005,86.68949277,93.14603437,100.1193326,107.7053322,115.3748844,121.6157798,128.5643909,135.513002,142.4616131,149.4102242,1
264_0,0,0,0,0,0,0.291477235,0.447962658,0.611970844,0.940345443,1.283884979,1.807702169,2.523260273,3.443753979,4.406190077,5.591383563,7.198478703,8.310504358,8.503588622,8.700613382,8.900265138,9.103857389,9.312703635,9.524176876,9.738277115,9.940205602,10.14788846,10.35557132,10.56325418,10.77093705,0
264_1,136.4432179,136.4432179,142.8606905,152.1862977,166.0866169,178.2039302,191.7904324,206.1057955,220.47589,238.1075475,251.7661597,264.8000993,277.1593744,290.2145201,302.5416813,312.6845663,329.8039488,354.5524447,381.2993489,410.232842,441.7064435,475.7505016,512.8938408,550.2732474,580.7156921,614.627022,648.5383519,682.4496818,716.3610117,1
265_0,0,0,0,0,0,1.765006532,2.712585828,3.705718344,5.694152578,7.77441632,10.94633046,15.27930942,20.85325211,26.68117208,33.85797353,43.58955144,50.32329358,51.49249291,52.68555345,53.89452147,55.12735069,56.39199487,57.67254651,58.96900563,60.19176012,61.44935956,62.70695899,63.96455843,65.22215786,0
265_1,519.2165604,519.2165604,554.3436905,586.7435937,628.1581375,670.1614857,715.4922873,762.8925615,814.3354779,872.8643918,925.6007601,978.6253322,1031.901177,1087.962673,1144.509921,1198.905476,1269.144093,1354.989241,1447.194456,1546.329772,1653.159939,1768.074156,1892.105833,2019.072135,2122.152462,2236.770484,2351.388507,2466.00653,2580.624553,1
266_0,0,0,0,0,0,1.59107234,2.445271562,3.340534921,5.133017073,7.008279311,9.86761425,13.77359581,18.79824919,24.05185143,30.52140838,39.29397898,45.36413832,46.41811782,47.49360711,48.58343626,49.6947752,50.83479385,51.98915235,53.15785072,54.26010774,55.39377588,56.52744402,57.66111216,58.7947803,0
266_1,174.6639446,174.6639446,183.4418176,195.2174533,212.408096,227.7038431,244.7613687,262.7149166,280.9400632,303.0605005,320.5851516,337.4502355,353.5998141,370.6474246,386.9342626,400.7487473,422.9313366,454.1744961,487.9104446,524.372399,563.982395,606.7936686,653.431725,700.479005,738.7781449,781.4304893,824.0828337,866.7351781,909.3875225,1
267_0,0,0,0,0,0,0.892682388,1.371936903,1.874230742,2.87991553,3.932044671,5.53629476,7.72777334,10.54689065,13.49446134,17.12425202,22.0461648,25.45187062,26.04321328,26.64662415,27.2580805,27.88160507,28.5212206,29.1688816,29.82458808,30.44301718,31.07906971,31.71512224,32.35117477,32.98722729,0
267_1,16.28336952,16.28336952,16.92361062,18.07277397,19.86638721,21.36068686,23.05688097,24.84832086,26.60129874,28.80600775,30.42712814,31.94242338,33.34412836,34.82726502,36.18531575,37.2104044,39.19369721,42.2449956,45.54939218,49.13105867,53.03899673,57.27361635,61.90951582,66.54969331,70.33252852,74.548857,78.76518547,82.98151395,87.19784243,1
268_0,0,0,0,0,0,1.072577207,1.648411878,2.251928795,3.460280831,4.724436761,6.651977959,9.285086896,12.67231735,16.21388732,20.57515937,26.48894409,30.58097333,31.29148433,32.01649555,32.75117359,33.50035185,34.26886374,35.04704246,35.83488798,36.57794393,37.34217481,38.10640568,38.87063656,39.63486743,0
268_1,17.80920566,17.80920566,18.51181367,19.76797526,21.72711458,23.36052746,25.21425168,27.17199064,29.08851337,31.49791643,33.27111273,34.92915827,36.46359429,38.08712306,39.57456637,40.69921274,42.86947922,46.20485335,49.8167664,53.73162276,58.00288713,62.63106857,67.69753864,72.76913895,76.90361626,81.51183888,86.1200615,90.72828412,95.33650675,1
269_0,0,0,0,0,0,0.794441733,1.220953773,1.667969636,2.562977733,3.499318931,4.927019575,6.877323582,9.386194007,12.00938138,15.23970969,19.61996068,22.65086492,23.17712968,23.71413454,24.25829946,24.81320448,25.38242963,25.95881485,26.54236013,27.09273044,27.6587847,28.22483897,28.79089323,29.3569475,0
269_1,1.613518621,1.613518621,1.672887559,1.787932551,1.970028965,2.119661508,2.290160715,2.470365658,2.645300858,2.867023814,3.027371367,3.176218858,3.312738528,3.457274915,3.588178001,3.683744593,3.878331679,4.183854123,4.514929493,4.874008525,5.266167614,5.69134327,6.157299819,6.622905695,7.002602124,7.425885854,7.849169584,8.272453314,8.695737044,1
270_0,0,0,0,0,0,0.124987541,0.19208962,0.262417513,0.403226911,0.550539142,0.775155733,1.08199221,1.476706553,1.889406096,2.397625613,3.086759605,3.563604229,3.646400155,3.730885793,3.816497907,3.903799733,3.99335451,4.084035762,4.175843489,4.262431881,4.35148779,4.440543699,4.529599608,4.618655517,0
270_1,0.008115413,0.008115413,0.008655644,0.009164599,0.009821361,0.010481258,0.011195026,0.011941719,0.012748444,0.013670307,0.014493956,0.015319918,0.016147487,0.017018483,0.017894392,0.0187316,0.019825246,0.021173872,0.02262293,0.024181451,0.025861866,0.027670032,0.029622907,0.031619975,0.031974056,0.033532577,0.035091098,0.036649619,0.03820814,1
271_0,0,0,0,0,0,0.02497764,0.038387389,0.052441788,0.080581284,0.110020313,0.154907926,0.216226446,0.29510657,0.377580874,0.47914399,0.616861242,0.712154366,0.72870039,0.745584088,0.762692901,0.780139389,0.798036108,0.816157944,0.834504895,0.848236969,0.865345783,0.882454597,0.89956341,0.916672224,0
272_0,0,0,0,0,0,0.010854541,0.01668202,0.022789645,0.035018235,0.047811563,0.067318388,0.093965597,0.128244558,0.164085444,0.20822176,0.268069591,0.309481155,0.316671566,0.32400872,0.331443703,0.339025429,0.346802812,0.354678024,0.362651065,0.368618617,0.376053599,0.383488582,0.390923565,0.398358547,0
273_0,0,0,0,0,0,0.096763938,0.148713606,0.203160665,0.312173704,0.426221164,0.600116783,0.837666106,1.143249476,1.462756785,1.856214575,2.389734301,2.758902004,2.823001671,2.888409495,2.954689423,3.022277508,3.091609801,3.161814198,3.2328907,3.299926452,3.368872527,3.437818603,3.506764678,3.575710754,0
273_1,1.415188493,1.415188493,1.463752235,1.565667695,1.729142827,1.861728602,2.013357697,2.173730209,2.328224469,2.525500213,2.665889094,2.795318239,2.913011408,3.037690814,3.14934593,3.227989747,3.396989977,3.66768808,3.961205971,4.279741002,4.627935784,5.005644955,5.419999205,5.833378732,6.1705857,6.54656706,6.92254842,7.298529779,7.674511139,1
274_0,0,0,0,0,0,0.102229786,0.157113904,0.214636481,0.329807276,0.450296868,0.634015226,0.884982858,1.207827536,1.545382665,1.961065474,2.524721814,2.914742476,2.982462903,3.05156538,3.121589223,3.192995116,3.266243741,3.340413733,3.415505092,3.486327452,3.559168044,3.632008636,3.704849228,3.77768982,0
275_0,0,0,0,0,0,0.023735497,0.036478377,0.049833848,0.076573962,0.104548983,0.147204326,0.205473465,0.280430865,0.358803708,0.455316071,0.586184618,0.676738798,0.692461985,0.708506053,0.724764042,0.741342913,0.758349625,0.775570258,0.793004813,0.806053988,0.822311977,0.838569966,0.854827956,0.871085945,0
276_0,0,0,0,0,0,0.056305167,0.08653373,0.118215478,0.181648173,0.248010306,0.349196988,0.487422598,0.665235976,0.851151439,1.080097337,1.390542714,1.605354654,1.642653079,1.680712696,1.719279775,1.758608046,1.79895124,1.839801896,1.881160013,1.920166892,1.960285353,2.000403814,2.040522276,2.080640737,0
277_0,0,0,0,0,0,1.541357268,2.368865953,3.236155674,4.97262945,6.789296742,9.559288138,13.34322236,18.21087407,23.30032085,29.56772829,38.06618882,43.94667833,44.96772491,46.00960917,47.06538523,48.14199897,49.24639629,50.3646854,51.49686631,52.56468191,53.66292716,54.7611724,55.85941764,56.95766289,0
277_1,28.6940374,28.6940374,30.18378073,32.10454244,34.87749024,37.37199604,40.14584486,43.06375632,46.04337049,49.63918084,52.52154274,55.30742537,57.98832218,60.81736206,63.53592835,65.8757802,69.54265935,74.63820609,80.1377263,86.07888241,92.52842052,99.49630583,107.0809354,114.7418656,120.9768301,127.919537,134.8622439,141.8049508,148.7476577,1
278_0,0,0,0,0,0,0.482372554,0.741343972,1.012764989,1.556199861,2.124731544,2.991608971,4.17580296,5.699149713,7.29190792,9.253312583,11.91293225,13.75324974,14.07278945,14.39885037,14.72925877,15.06618839,15.41181297,15.76178503,16.11610457,16.45028078,16.79398005,17.13767932,17.48137858,17.82507785,0
278_1,0.046947341,0.046947341,0.049743209,0.052782468,0.056934995,0.060878826,0.065203924,0.069741155,0.074507714,0.080104158,0.084845549,0.089518322,0.094113691,0.098956049,0.103726668,0.108083905,0.114253933,0.122311986,0.130989324,0.140342678,0.150461819,0.161372215,0.173202081,0.185224961,0.194998859,0.205875053,0.216751247,0.227627441,0.238503635,1
279_0,0,0,0,0,0,0.141267558,0.217109891,0.296598211,0.455748471,0.622248579,0.876122179,1.222925063,1.669052178,2.135507121,2.709923812,3.488819651,4.027774772,4.121355124,4.21684528,4.313608638,4.412281799,4.513501364,4.615994131,4.719760101,4.8176269,4.918282619,5.018938337,5.119594056,5.220249774,0
279_1,7.10947929,7.10947929,7.353671171,7.865599527,8.686610779,9.352596349,10.11420281,10.91971893,11.69578411,12.68665995,13.39194705,14.04223109,14.63361567,15.26009984,15.82122153,16.21663235,17.06574418,18.42547663,19.89982295,21.49981894,23.24877563,25.14596844,27.22719947,29.30357607,30.99733692,32.88585406,34.7743712,36.66288835,38.55140549,1
280_0,0,0,0,0,0,0.195973173,0.301185316,0.41145535,0.63223627,0.863213253,1.215398962,1.696500657,2.315389716,2.962478521,3.759337072,4.839858963,5.587523512,5.717342693,5.849811244,5.984046044,6.120930214,6.261346879,6.403529791,6.54747895,6.683244497,6.822878967,6.962513436,7.102147906,7.241782375,0
280_1,19.88014301,19.88014301,20.56700184,21.99733867,24.2888017,26.14954289,28.27681591,30.52660801,32.69548954,35.46303956,37.43551063,39.25518022,40.91121053,42.66544117,44.23812463,45.34975081,47.72602732,51.52509425,55.64418615,60.11410732,64.99982364,70.29941199,76.11261695,81.91301372,86.64445214,91.91985943,97.19526672,102.470674,107.7460813,1
281_0,0,0,0,0,0,0.301782626,0.463800705,0.633607521,0.973592044,1.32927767,1.8716148,2.612471984,3.565510418,4.561974148,5.789071015,7.452986179,8.604328313,8.804239213,9.008229927,9.214940517,9.425730922,9.641961078,9.860911111,10.08258102,10.29164884,10.50667448,10.72170012,10.93672576,11.1517514,0
281_1,6.722006084,6.722006084,6.956473875,7.439467944,8.211889255,8.840202762,9.558167935,10.31741391,11.05009783,11.98410202,12.65120489,13.26719479,13.82843901,14.42291595,14.95668286,15.33583283,16.14037251,17.42320863,18.81399536,20.32311812,21.97242311,23.76131687,25.72332249,27.68142004,29.27859569,31.05935656,32.84011743,34.62087829,36.40163916,1
282_0,0,0,0,0,0,0.436197325,0.670378643,0.915817818,1.407232256,1.921341107,2.705236485,3.776073221,5.153597241,6.593888287,8.367537019,10.77256396,12.43671662,12.72566831,13.02051697,13.31929695,13.6239739,13.93651348,14.25298438,14.5733866,14.87557371,15.18637229,15.49717086,15.80796943,16.118768,0
282_1,2186.699113,2186.699113,2369.153283,2495.653268,2633.05869,2796.715574,2967.089544,3143.909257,3350.115963,3568.997391,3793.549656,4027.908152,4272.411571,4529.090483,4798.311876,5078.330881,5390.562429,5725.241688,6082.69421,6464.849838,6873.05786,7309.839797,7776.391908,8261.867937,8654.844603,9091.052511,9527.26042,9963.468328,10399.67624,1
283_0,0,0,0,0,0,0.148668193,0.228483706,0.31213621,0.479623933,0.654846543,0.922019913,1.286990886,1.756489425,2.247380714,2.851889583,3.671589724,4.238779283,4.337262064,4.437754697,4.539587233,4.643429621,4.749951812,4.857813906,4.967015901,5.070009684,5.175938491,5.281867297,5.387796104,5.49372491,0
283_1,12990.80932,12990.80932,14057.32371,14813.86079,15648.8387,16627.77781,17650.30358,18712.26772,19942.57801,21256.84909,22589.63932,23976.3513,25418.74775,26933.25291,28516.97459,30154.82269,32001.45301,34003.2787,36142.42099,38430.58232,40876.72289,43495.37738,46295.24496,49204.22408,51559.59455,54174.49906,56789.40357,59404.30808,62019.21259,1
284_0,0,0,0,0,0,1.627327156,2.500990505,3.416653696,5.24998007,7.167972788,10.09246169,14.08744652,19.22659368,24.59990661,31.21688149,40.18934743,46.39782386,47.47581977,48.57581559,49.69047803,50.82714038,51.99313595,53.17379814,54.36912693,55.49650043,56.65600079,57.81550115,58.97500151,60.13450187,0
284_1,160.9091754,160.9091754,170.3029452,180.7742965,195.2094044,208.799122,223.7355409,239.4114542,255.8057239,275.1383355,291.3757526,307.3309569,322.9711329,339.4554219,355.6363812,370.2918062,391.3493435,419.1148394,449.0248602,481.276424,516.1874542,553.8404126,594.6920224,636.1692457,669.8939046,707.4259527,744.9580007,782.4900487,820.0220968,1
285_0,0,0,0,0,0,1.421865982,2.185223364,2.98527782,4.587134211,6.262967243,8.818219434,12.30881013,16.79910485,21.4940003,27.27553689,35.11516769,40.53978155,41.48167311,42.44278694,43.41671563,44.40986659,45.42864726,46.46024277,47.50465314,48.48968803,49.50279355,50.51589906,51.52900458,52.5421101,0
285_1,32.88573169,32.88573169,34.62978454,36.82055684,39.95924392,42.80407921,45.96130945,49.28123478,52.68501463,56.77675889,60.0827884,63.28737717,66.38130131,69.64548112,72.7942055,75.52999961,79.74999633,85.56136405,91.83145411,98.60293028,105.9503,113.885922,122.5192133,131.2469285,138.3489756,146.2564569,154.1639381,162.0714193,169.9789005,1
286_0,0,0,0,0,0,1.617352819,2.485661245,3.395712084,5.217801495,7.124038308,10.03060221,14.00110068,19.10874859,24.449127,31.02554462,39.94301584,46.11343881,47.18482739,48.27808103,49.38591139,50.51560683,51.67445569,52.84788127,54.03588357,55.15634709,56.30874055,57.46113401,58.61352747,59.76592094,0
286_1,54.8705621,54.8705621,57.52686117,61.25537159,66.76439453,71.60839331,77.02726117,82.73427361,88.49034176,95.52048288,101.0186489,106.2844028,111.2987217,116.5938553,121.6191962,125.8095829,132.7300564,142.6238809,153.3125854,164.8708163,177.4366466,191.0242115,205.8392725,220.7636307,232.9160098,246.4516715,259.9873333,273.522995,287.0586567,1
287_0,0,0,0,0,0,0.711385975,1.093307859,1.493589971,2.295028492,3.133478901,4.411919058,6.158326454,8.404904344,10.75384779,13.64645799,17.56877097,20.28280609,20.75405194,21.23491505,21.72218967,22.21908156,22.72879646,23.24492286,23.76746078,24.26029204,24.76716756,25.27404308,25.78091859,26.28779411,0
287_1,0.914330421,0.914330421,0.946477952,1.012101463,1.116892993,1.202258616,1.29976477,1.402869179,1.502451973,1.629291547,1.720049309,1.803918172,1.880407665,1.961420765,2.034253645,2.086202246,2.19575747,2.370050904,2.558998173,2.764008428,2.988039364,3.231016783,3.497477184,3.763454528,3.980398956,4.222275112,4.464151268,4.706027424,4.947903579,1
